date,product,region,sales_amount,units_sold,cost
2024-10-31,Monitor,South,65.93,6,39.56
2024-10-31,Monitor,East,93.03,9,55.82
2024-10-31,Monitor,West,92.57,9,55.54
2024-10-31,Keyboard,North,52.49,5,31.5
2024-10-31,Keyboard,South,47.68,4,28.61
2024-10-31,Keyboard,East,59.47,5,35.68
2024-10-31,Keyboard,West,46.93,4,28.16
2024-11-01,Laptop,North,230.85,23,138.51
2024-11-01,Laptop,South,195.24,19,117.14
2024-11-01,Laptop,East,193.61,19,116.17
2024-11-01,Laptop,West,220.51,22,132.31
2024-11-01,Desktop,North,164.84,16,98.9
2024-11-01,Desktop,South,163.28,16,97.97
2024-11-01,Desktop,East,231.12,23,138.67
2024-11-01,Desktop,West,138.14,13,82.88
2024-11-01,Tablet,North,162.75,16,97.65
2024-11-01,Tablet,South,101.63,10,60.98
2024-11-01,Tablet,East,159.22,15,95.53
2024-11-01,Tablet,West,103.23,10,61.94
2024-11-01,Monitor,North,107.73,10,64.64
2024-11-01,Monitor,South,66.18,6,39.71
2024-11-01,Monitor,East,89.67,8,53.8
2024-11-01,Monitor,West,71.63,7,42.98
2024-11-01,Keyboard,North,70.4,7,42.24
2024-11-01,Keyboard,South,41.6,4,24.96
2024-11-01,Keyboard,East,62.31,6,37.38
2024-11-01,Keyboard,West,49.92,4,29.95
2024-11-02,Laptop,North,248.79,24,149.28
2024-11-02,Laptop,South,193.68,19,116.21
2024-11-02,Laptop,East,206.7,20,124.02
2024-11-02,Laptop,West,217.07,21,130.24
2024-11-02,Desktop,North,231.01,23,138.6
2024-11-02,Desktop,South,126.51,12,75.91
2024-11-02,Desktop,East,202.88,20,121.73
2024-11-02,Desktop,West,191.78,19,115.07
2024-11-02,Tablet,North,134.12,13,80.47
2024-11-02,Tablet,South,90.24,9,54.14
2024-11-02,Tablet,East,145.08,14,87.05
2024-11-02,Tablet,West,116.6,11,69.96
2024-11-02,Monitor,North,128.07,12,76.84
2024-11-02,Monitor,South,76.25,7,45.75
2024-11-02,Monitor,East,82.15,8,49.29
2024-11-02,Monitor,West,70.54,7,42.32
2024-11-02,Keyboard,North,73.04,7,43.82
2024-11-02,Keyboard,South,43.57,4,26.14
2024-11-02,Keyboard,East,58.32,5,34.99
2024-11-02,Keyboard,West,59.86,5,35.92
2024-11-03,Laptop,North,236.4,23,141.84
2024-11-03,Laptop,South,189.14,18,113.48
2024-11-03,Laptop,East,232.14,23,139.28
2024-11-03,Laptop,West,232.03,23,139.22
2024-11-03,Desktop,North,206.33,20,123.8
2024-11-03,Desktop,South,138.33,13,83.0
2024-11-03,Desktop,East,176.09,17,105.65
2024-11-03,Desktop,West,150.28,15,90.17
2024-11-03,Tablet,North,120.39,12,72.23
2024-11-03,Tablet,South,118.4,11,71.04
2024-11-03,Tablet,East,177.08,17,106.25
2024-11-03,Tablet,West,111.01,11,66.61
2024-11-03,Monitor,North,90.4,9,54.24
2024-11-03,Monitor,South,66.75,6,40.05
2024-11-03,Monitor,East,102.64,10,61.58
2024-11-03,Monitor,West,89.99,8,54.0
2024-11-03,Keyboard,North,62.03,6,37.22
2024-11-03,Keyboard,South,41.4,4,24.84
2024-11-03,Keyboard,East,58.93,5,35.36
2024-11-03,Keyboard,West,41.15,4,24.69
2024-11-04,Laptop,North,259.94,25,155.96
2024-11-04,Laptop,South,214.61,21,128.77
2024-11-04,Laptop,East,192.25,19,115.35
2024-11-04,Laptop,West,166.34,16,99.8
2024-11-04,Desktop,North,233.73,23,140.24
2024-11-04,Desktop,South,130.92,13,78.55
2024-11-04,Desktop,East,203.27,20,121.96
2024-11-04,Desktop,West,155.77,15,93.46
2024-11-04,Tablet,North,149.37,14,89.62
2024-11-04,Tablet,South,121.75,12,73.05
2024-11-04,Tablet,East,122.62,12,73.57
2024-11-04,Tablet,West,129.77,12,77.86
2024-11-04,Monitor,North,96.42,9,57.85
2024-11-04,Monitor,South,62.17,6,37.3
2024-11-04,Monitor,East,97.87,9,58.72
2024-11-04,Monitor,West,81.76,8,49.06
2024-11-04,Keyboard,North,62.28,6,37.37
2024-11-04,Keyboard,South,39.6,3,23.76
2024-11-04,Keyboard,East,71.51,7,42.91
2024-11-04,Keyboard,West,59.65,5,35.79
2024-11-05,Laptop,North,290.44,29,174.26
2024-11-05,Laptop,South,183.55,18,110.13
2024-11-05,Laptop,East,177.36,17,106.41
2024-11-05,Laptop,West,271.7,27,163.02
2024-11-05,Desktop,North,190.15,19,114.09
2024-11-05,Desktop,South,128.68,12,77.21
2024-11-05,Desktop,East,186.13,18,111.68
2024-11-05,Desktop,West,186.09,18,111.65
2024-11-05,Tablet,North,152.94,15,91.76
2024-11-05,Tablet,South,135.79,13,81.47
2024-11-05,Tablet,East,162.09,16,97.26
2024-11-05,Tablet,West,108.49,10,65.09
2024-11-05,Monitor,North,92.59,9,55.55
2024-11-05,Monitor,South,87.06,8,52.24
2024-11-05,Monitor,East,57.96,5,34.78
2024-11-05,Monitor,West,83.45,8,50.07
2024-11-05,Keyboard,North,51.05,5,30.63
2024-11-05,Keyboard,South,44.73,4,26.84
2024-11-05,Keyboard,East,56.14,5,33.68
2024-11-05,Keyboard,West,50.59,5,30.35
2024-11-06,Laptop,North,236.82,23,142.09
2024-11-06,Laptop,South,162.9,16,97.74
2024-11-06,Laptop,East,310.94,31,186.57
2024-11-06,Laptop,West,269.94,26,161.97
2024-11-06,Desktop,North,161.15,16,96.69
2024-11-06,Desktop,South,176.43,17,105.86
2024-11-06,Desktop,East,166.6,16,99.96
2024-11-06,Desktop,West,163.35,16,98.01
2024-11-06,Tablet,North,152.65,15,91.59
2024-11-06,Tablet,South,104.83,10,62.9
2024-11-06,Tablet,East,160.67,16,96.4
2024-11-06,Tablet,West,130.62,13,78.37
2024-11-06,Monitor,North,95.82,9,57.49
2024-11-06,Monitor,South,62.92,6,37.75
2024-11-06,Monitor,East,82.33,8,49.4
2024-11-06,Monitor,West,65.87,6,39.52
2024-11-06,Keyboard,North,64.29,6,38.57
2024-11-06,Keyboard,South,40.05,4,24.03
2024-11-06,Keyboard,East,56.64,5,33.98
2024-11-06,Keyboard,West,63.76,6,38.25
2024-11-07,Laptop,North,300.87,30,180.52
2024-11-07,Laptop,South,192.4,19,115.44
2024-11-07,Laptop,East,233.34,23,140.01
2024-11-07,Laptop,West,271.14,27,162.68
2024-11-07,Desktop,North,207.33,20,124.4
2024-11-07,Desktop,South,138.31,13,82.99
2024-11-07,Desktop,East,141.87,14,85.12
2024-11-07,Desktop,West,169.92,16,101.95
2024-11-07,Tablet,North,172.53,17,103.52
2024-11-07,Tablet,South,105.73,10,63.44
2024-11-07,Tablet,East,147.5,14,88.5
2024-11-07,Tablet,West,122.3,12,73.38
2024-11-07,Monitor,North,100.43,10,60.26
2024-11-07,Monitor,South,50.44,5,30.26
2024-11-07,Monitor,East,91.56,9,54.94
2024-11-07,Monitor,West,97.53,9,58.52
2024-11-07,Keyboard,North,58.74,5,35.24
2024-11-07,Keyboard,South,48.67,4,29.2
2024-11-07,Keyboard,East,52.82,5,31.69
2024-11-07,Keyboard,West,56.39,5,33.83
2024-11-08,Laptop,North,250.9,25,150.54
2024-11-08,Laptop,South,168.66,16,101.2
2024-11-08,Laptop,East,281.11,28,168.67
2024-11-08,Laptop,West,243.45,24,146.07
2024-11-08,Desktop,North,177.69,17,106.61
2024-11-08,Desktop,South,155.6,15,93.36
2024-11-08,Desktop,East,191.16,19,114.69
2024-11-08,Desktop,West,176.14,17,105.68
2024-11-08,Tablet,North,118.62,11,71.17
2024-11-08,Tablet,South,132.72,13,79.63
2024-11-08,Tablet,East,131.0,13,78.6
2024-11-08,Tablet,West,122.91,12,73.75
2024-11-08,Monitor,North,141.46,14,84.88
2024-11-08,Monitor,South,80.87,8,48.52
2024-11-08,Monitor,East,89.76,8,53.85
2024-11-08,Monitor,West,59.77,5,35.86
2024-11-08,Keyboard,North,77.18,7,46.31
2024-11-08,Keyboard,South,39.43,3,23.66
2024-11-08,Keyboard,East,51.01,5,30.6
2024-11-08,Keyboard,West,51.41,5,30.85
2024-11-09,Laptop,North,310.71,31,186.43
2024-11-09,Laptop,South,215.67,21,129.4
2024-11-09,Laptop,East,232.87,23,139.72
2024-11-09,Laptop,West,225.68,22,135.41
2024-11-09,Desktop,North,178.58,17,107.15
2024-11-09,Desktop,South,148.92,14,89.35
2024-11-09,Desktop,East,180.37,18,108.22
2024-11-09,Desktop,West,184.12,18,110.47
2024-11-09,Tablet,North,176.72,17,106.03
2024-11-09,Tablet,South,124.88,12,74.93
2024-11-09,Tablet,East,135.67,13,81.4
2024-11-09,Tablet,West,143.21,14,85.93
2024-11-09,Monitor,North,102.56,10,61.54
2024-11-09,Monitor,South,66.23,6,39.74
2024-11-09,Monitor,East,89.91,8,53.94
2024-11-09,Monitor,West,87.59,8,52.55
2024-11-09,Keyboard,North,73.12,7,43.87
2024-11-09,Keyboard,South,47.46,4,28.48
2024-11-09,Keyboard,East,49.54,4,29.73
2024-11-09,Keyboard,West,54.53,5,32.72
2024-11-10,Laptop,North,264.85,26,158.91
2024-11-10,Laptop,South,200.59,20,120.35
2024-11-10,Laptop,East,269.39,26,161.63
2024-11-10,Laptop,West,247.87,24,148.72
2024-11-10,Desktop,North,179.53,17,107.72
2024-11-10,Desktop,South,134.2,13,80.52
2024-11-10,Desktop,East,153.53,15,92.12
2024-11-10,Desktop,West,178.7,17,107.22
2024-11-10,Tablet,North,187.75,18,112.65
2024-11-10,Tablet,South,112.24,11,67.34
2024-11-10,Tablet,East,138.64,13,83.18
2024-11-10,Tablet,West,156.78,15,94.07
2024-11-10,Monitor,North,111.58,11,66.95
2024-11-10,Monitor,South,82.94,8,49.76
2024-11-10,Monitor,East,79.89,7,47.94
2024-11-10,Monitor,West,95.07,9,57.04
2024-11-10,Keyboard,North,56.83,5,34.1
2024-11-10,Keyboard,South,41.24,4,24.74
2024-11-10,Keyboard,East,56.9,5,34.14
2024-11-10,Keyboard,West,49.93,4,29.96
2024-11-11,Laptop,North,253.84,25,152.3
2024-11-11,Laptop,South,157.46,15,94.47
2024-11-11,Laptop,East,271.64,27,162.98
2024-11-11,Laptop,West,252.01,25,151.21
2024-11-11,Desktop,North,143.79,14,86.27
2024-11-11,Desktop,South,167.09,16,100.25
2024-11-11,Desktop,East,159.94,15,95.96
2024-11-11,Desktop,West,182.92,18,109.75
2024-11-11,Tablet,North,155.61,15,93.37
2024-11-11,Tablet,South,118.28,11,70.97
2024-11-11,Tablet,East,140.33,14,84.2
2024-11-11,Tablet,West,152.73,15,91.64
2024-11-11,Monitor,North,86.88,8,52.13
2024-11-11,Monitor,South,85.11,8,51.07
2024-11-11,Monitor,East,110.54,11,66.32
2024-11-11,Monitor,West,95.87,9,57.52
2024-11-11,Keyboard,North,86.38,8,51.83
2024-11-11,Keyboard,South,45.52,4,27.31
2024-11-11,Keyboard,East,67.9,6,40.74
2024-11-11,Keyboard,West,53.75,5,32.25
2024-11-12,Laptop,North,307.29,30,184.38
2024-11-12,Laptop,South,196.96,19,118.18
2024-11-12,Laptop,East,228.18,22,136.91
2024-11-12,Laptop,West,258.26,25,154.95
2024-11-12,Desktop,North,183.9,18,110.34
2024-11-12,Desktop,South,119.27,11,71.56
2024-11-12,Desktop,East,167.94,16,100.77
2024-11-12,Desktop,West,178.23,17,106.94
2024-11-12,Tablet,North,187.8,18,112.68
2024-11-12,Tablet,South,120.1,12,72.06
2024-11-12,Tablet,East,170.69,17,102.41
2024-11-12,Tablet,West,107.0,10,64.2
2024-11-12,Monitor,North,98.77,9,59.26
2024-11-12,Monitor,South,75.75,7,45.45
2024-11-12,Monitor,East,94.88,9,56.93
2024-11-12,Monitor,West,88.64,8,53.18
2024-11-12,Keyboard,North,71.94,7,43.16
2024-11-12,Keyboard,South,46.29,4,27.77
2024-11-12,Keyboard,East,61.39,6,36.84
2024-11-12,Keyboard,West,54.43,5,32.66
2024-11-13,Laptop,North,230.65,23,138.39
2024-11-13,Laptop,South,194.91,19,116.95
2024-11-13,Laptop,East,237.24,23,142.34
2024-11-13,Laptop,West,215.03,21,129.02
2024-11-13,Desktop,North,198.84,19,119.3
2024-11-13,Desktop,South,150.02,15,90.01
2024-11-13,Desktop,East,170.79,17,102.47
2024-11-13,Desktop,West,193.62,19,116.17
2024-11-13,Tablet,North,133.13,13,79.88
2024-11-13,Tablet,South,107.11,10,64.27
2024-11-13,Tablet,East,200.23,20,120.14
2024-11-13,Tablet,West,113.3,11,67.98
2024-11-13,Monitor,North,86.1,8,51.66
2024-11-13,Monitor,South,87.13,8,52.28
2024-11-13,Monitor,East,69.37,6,41.62
2024-11-13,Monitor,West,85.17,8,51.1
2024-11-13,Keyboard,North,85.31,8,51.18
2024-11-13,Keyboard,South,39.07,3,23.44
2024-11-13,Keyboard,East,44.14,4,26.49
2024-11-13,Keyboard,West,43.75,4,26.25
2024-11-14,Laptop,North,297.42,29,178.45
2024-11-14,Laptop,South,229.18,22,137.51
2024-11-14,Laptop,East,226.08,22,135.65
2024-11-14,Laptop,West,241.4,24,144.84
2024-11-14,Desktop,North,236.35,23,141.81
2024-11-14,Desktop,South,185.3,18,111.18
2024-11-14,Desktop,East,176.15,17,105.69
2024-11-14,Desktop,West,113.89,11,68.34
2024-11-14,Tablet,North,141.32,14,84.79
2024-11-14,Tablet,South,112.37,11,67.42
2024-11-14,Tablet,East,140.67,14,84.4
2024-11-14,Tablet,West,129.16,12,77.5
2024-11-14,Monitor,North,122.14,12,73.29
2024-11-14,Monitor,South,93.29,9,55.97
2024-11-14,Monitor,East,94.93,9,56.96
2024-11-14,Monitor,West,101.54,10,60.93
2024-11-14,Keyboard,North,69.49,6,41.69
2024-11-14,Keyboard,South,50.14,5,30.08
2024-11-14,Keyboard,East,68.23,6,40.94
2024-11-14,Keyboard,West,55.77,5,33.46
2024-11-15,Laptop,North,340.28,34,204.17
2024-11-15,Laptop,South,160.81,16,96.49
2024-11-15,Laptop,East,227.02,22,136.21
2024-11-15,Laptop,West,218.04,21,130.82
2024-11-15,Desktop,North,211.51,21,126.91
2024-11-15,Desktop,South,175.41,17,105.25
2024-11-15,Desktop,East,182.41,18,109.44
2024-11-15,Desktop,West,134.37,13,80.62
2024-11-15,Tablet,North,177.92,17,106.75
2024-11-15,Tablet,South,132.02,13,79.21
2024-11-15,Tablet,East,107.96,10,64.78
2024-11-15,Tablet,West,133.03,13,79.82
2024-11-15,Monitor,North,83.58,8,50.15
2024-11-15,Monitor,South,72.68,7,43.61
2024-11-15,Monitor,East,85.69,8,51.41
2024-11-15,Monitor,West,98.44,9,59.07
2024-11-15,Keyboard,North,67.6,6,40.56
2024-11-15,Keyboard,South,41.23,4,24.74
2024-11-15,Keyboard,East,68.26,6,40.96
2024-11-15,Keyboard,West,44.7,4,26.82
2024-11-16,Laptop,North,279.22,27,167.53
2024-11-16,Laptop,South,178.52,17,107.11
2024-11-16,Laptop,East,232.99,23,139.79
2024-11-16,Laptop,West,237.9,23,142.74
2024-11-16,Desktop,North,214.58,21,128.75
2024-11-16,Desktop,South,177.45,17,106.47
2024-11-16,Desktop,East,181.76,18,109.05
2024-11-16,Desktop,West,173.98,17,104.39
2024-11-16,Tablet,North,150.94,15,90.57
2024-11-16,Tablet,South,123.25,12,73.95
2024-11-16,Tablet,East,155.73,15,93.44
2024-11-16,Tablet,West,131.9,13,79.14
2024-11-16,Monitor,North,80.96,8,48.58
2024-11-16,Monitor,South,83.78,8,50.27
2024-11-16,Monitor,East,102.83,10,61.7
2024-11-16,Monitor,West,80.95,8,48.57
2024-11-16,Keyboard,North,55.27,5,33.16
2024-11-16,Keyboard,South,60.09,6,36.05
2024-11-16,Keyboard,East,65.32,6,39.19
2024-11-16,Keyboard,West,53.98,5,32.39
2024-11-17,Laptop,North,227.55,22,136.53
2024-11-17,Laptop,South,179.17,17,107.5
2024-11-17,Laptop,East,289.09,28,173.46
2024-11-17,Laptop,West,227.86,22,136.72
2024-11-17,Desktop,North,186.49,18,111.9
2024-11-17,Desktop,South,161.34,16,96.8
2024-11-17,Desktop,East,164.42,16,98.65
2024-11-17,Desktop,West,201.57,20,120.94
2024-11-17,Tablet,North,190.31,19,114.19
2024-11-17,Tablet,South,113.26,11,67.95
2024-11-17,Tablet,East,135.22,13,81.13
2024-11-17,Tablet,West,87.11,8,52.27
2024-11-17,Monitor,North,86.06,8,51.63
2024-11-17,Monitor,South,66.08,6,39.65
2024-11-17,Monitor,East,100.23,10,60.14
2024-11-17,Monitor,West,85.58,8,51.35
2024-11-17,Keyboard,North,55.01,5,33.01
2024-11-17,Keyboard,South,48.44,4,29.07
2024-11-17,Keyboard,East,65.7,6,39.42
2024-11-17,Keyboard,West,59.89,5,35.94
2024-11-18,Laptop,North,201.25,20,120.75
2024-11-18,Laptop,South,198.77,19,119.26
2024-11-18,Laptop,East,201.52,20,120.91
2024-11-18,Laptop,West,251.75,25,151.05
2024-11-18,Desktop,North,223.4,22,134.04
2024-11-18,Desktop,South,133.49,13,80.09
2024-11-18,Desktop,East,166.42,16,99.85
2024-11-18,Desktop,West,158.15,15,94.89
2024-11-18,Tablet,North,113.13,11,67.88
2024-11-18,Tablet,South,126.78,12,76.07
2024-11-18,Tablet,East,142.9,14,85.74
2024-11-18,Tablet,West,152.28,15,91.37
2024-11-18,Monitor,North,92.04,9,55.22
2024-11-18,Monitor,South,74.21,7,44.52
2024-11-18,Monitor,East,78.98,7,47.39
2024-11-18,Monitor,West,77.83,7,46.7
2024-11-18,Keyboard,North,56.77,5,34.06
2024-11-18,Keyboard,South,57.28,5,34.37
2024-11-18,Keyboard,East,56.03,5,33.62
2024-11-18,Keyboard,West,57.11,5,34.26
2024-11-19,Laptop,North,257.11,25,154.27
2024-11-19,Laptop,South,168.84,16,101.3
2024-11-19,Laptop,East,242.7,24,145.62
2024-11-19,Laptop,West,243.66,24,146.19
2024-11-19,Desktop,North,170.5,17,102.3
2024-11-19,Desktop,South,168.72,16,101.23
2024-11-19,Desktop,East,165.16,16,99.09
2024-11-19,Desktop,West,158.39,15,95.04
2024-11-19,Tablet,North,173.95,17,104.37
2024-11-19,Tablet,South,111.12,11,66.67
2024-11-19,Tablet,East,149.69,14,89.82
2024-11-19,Tablet,West,129.74,12,77.85
2024-11-19,Monitor,North,110.19,11,66.11
2024-11-19,Monitor,South,55.53,5,33.32
2024-11-19,Monitor,East,75.15,7,45.09
2024-11-19,Monitor,West,97.66,9,58.6
2024-11-19,Keyboard,North,77.04,7,46.22
2024-11-19,Keyboard,South,44.63,4,26.78
2024-11-19,Keyboard,East,60.05,6,36.03
2024-11-19,Keyboard,West,58.63,5,35.18
2024-11-20,Laptop,North,296.96,29,178.18
2024-11-20,Laptop,South,149.26,14,89.56
2024-11-20,Laptop,East,220.1,22,132.06
2024-11-20,Laptop,West,216.7,21,130.02
2024-11-20,Desktop,North,222.99,22,133.79
2024-11-20,Desktop,South,203.6,20,122.16
2024-11-20,Desktop,East,181.36,18,108.82
2024-11-20,Desktop,West,138.35,13,83.01
2024-11-20,Tablet,North,171.89,17,103.14
2024-11-20,Tablet,South,143.8,14,86.28
2024-11-20,Tablet,East,151.74,15,91.05
2024-11-20,Tablet,West,119.68,11,71.81
2024-11-20,Monitor,North,122.6,12,73.56
2024-11-20,Monitor,South,88.77,8,53.26
2024-11-20,Monitor,East,86.19,8,51.72
2024-11-20,Monitor,West,95.25,9,57.15
2024-11-20,Keyboard,North,76.98,7,46.19
2024-11-20,Keyboard,South,58.98,5,35.39
2024-11-20,Keyboard,East,61.79,6,37.07
2024-11-20,Keyboard,West,53.98,5,32.39
2024-11-21,Laptop,North,317.39,31,190.44
2024-11-21,Laptop,South,172.24,17,103.34
2024-11-21,Laptop,East,264.92,26,158.95
2024-11-21,Laptop,West,186.58,18,111.95
2024-11-21,Desktop,North,233.67,23,140.2
2024-11-21,Desktop,South,148.46,14,89.07
2024-11-21,Desktop,East,219.23,21,131.54
2024-11-21,Desktop,West,181.81,18,109.09
2024-11-21,Tablet,North,137.51,13,82.5
2024-11-21,Tablet,South,146.02,14,87.61
2024-11-21,Tablet,East,180.98,18,108.59
2024-11-21,Tablet,West,152.49,15,91.49
2024-11-21,Monitor,North,98.32,9,58.99
2024-11-21,Monitor,South,78.66,7,47.2
2024-11-21,Monitor,East,102.1,10,61.26
2024-11-21,Monitor,West,82.63,8,49.58
2024-11-21,Keyboard,North,83.53,8,50.12
2024-11-21,Keyboard,South,52.2,5,31.32
2024-11-21,Keyboard,East,40.31,4,24.19
2024-11-21,Keyboard,West,59.46,5,35.68
2024-11-22,Laptop,North,261.9,26,157.14
2024-11-22,Laptop,South,203.8,20,122.28
2024-11-22,Laptop,East,239.4,23,143.64
2024-11-22,Laptop,West,252.9,25,151.74
2024-11-22,Desktop,North,236.05,23,141.63
2024-11-22,Desktop,South,160.1,16,96.06
2024-11-22,Desktop,East,180.27,18,108.16
2024-11-22,Desktop,West,170.59,17,102.35
2024-11-22,Tablet,North,165.08,16,99.05
2024-11-22,Tablet,South,110.49,11,66.3
2024-11-22,Tablet,East,162.4,16,97.44
2024-11-22,Tablet,West,145.5,14,87.3
2024-11-22,Monitor,North,131.95,13,79.17
2024-11-22,Monitor,South,95.89,9,57.53
2024-11-22,Monitor,East,91.57,9,54.94
2024-11-22,Monitor,West,101.32,10,60.79
2024-11-22,Keyboard,North,60.05,6,36.03
2024-11-22,Keyboard,South,56.15,5,33.69
2024-11-22,Keyboard,East,58.63,5,35.18
2024-11-22,Keyboard,West,49.5,4,29.7
2024-11-23,Laptop,North,285.74,28,171.44
2024-11-23,Laptop,South,134.53,13,80.72
2024-11-23,Laptop,East,194.91,19,116.94
2024-11-23,Laptop,West,224.39,22,134.63
2024-11-23,Desktop,North,208.97,20,125.38
2024-11-23,Desktop,South,147.58,14,88.55
2024-11-23,Desktop,East,150.42,15,90.25
2024-11-23,Desktop,West,153.88,15,92.33
2024-11-23,Tablet,North,173.85,17,104.31
2024-11-23,Tablet,South,133.47,13,80.08
2024-11-23,Tablet,East,151.29,15,90.77
2024-11-23,Tablet,West,158.65,15,95.19
2024-11-23,Monitor,North,115.99,11,69.59
2024-11-23,Monitor,South,74.63,7,44.78
2024-11-23,Monitor,East,97.37,9,58.42
2024-11-23,Monitor,West,75.05,7,45.03
2024-11-23,Keyboard,North,67.94,6,40.77
2024-11-23,Keyboard,South,59.19,5,35.52
2024-11-23,Keyboard,East,68.83,6,41.3
2024-11-23,Keyboard,West,67.94,6,40.77
2024-11-24,Laptop,North,266.0,26,159.6
2024-11-24,Laptop,South,244.02,24,146.41
2024-11-24,Laptop,East,247.45,24,148.47
2024-11-24,Laptop,West,274.9,27,164.94
2024-11-24,Desktop,North,207.09,20,124.25
2024-11-24,Desktop,South,170.08,17,102.05
2024-11-24,Desktop,East,226.88,22,136.13
2024-11-24,Desktop,West,168.71,16,101.23
2024-11-24,Tablet,North,170.86,17,102.52
2024-11-24,Tablet,South,145.49,14,87.29
2024-11-24,Tablet,East,149.66,14,89.8
2024-11-24,Tablet,West,114.68,11,68.81
2024-11-24,Monitor,North,141.62,14,84.97
2024-11-24,Monitor,South,78.0,7,46.8
2024-11-24,Monitor,East,103.63,10,62.18
2024-11-24,Monitor,West,106.17,10,63.7
2024-11-24,Keyboard,North,63.75,6,38.25
2024-11-24,Keyboard,South,45.12,4,27.07
2024-11-24,Keyboard,East,65.55,6,39.33
2024-11-24,Keyboard,West,44.24,4,26.54
2024-11-25,Laptop,North,267.79,26,160.68
2024-11-25,Laptop,South,215.23,21,129.14
2024-11-25,Laptop,East,246.07,24,147.64
2024-11-25,Laptop,West,185.49,18,111.3
2024-11-25,Desktop,North,251.66,25,151.0
2024-11-25,Desktop,South,158.56,15,95.14
2024-11-25,Desktop,East,226.65,22,135.99
2024-11-25,Desktop,West,168.0,16,100.8
2024-11-25,Tablet,North,147.89,14,88.73
2024-11-25,Tablet,South,129.53,12,77.72
2024-11-25,Tablet,East,148.71,14,89.23
2024-11-25,Tablet,West,117.88,11,70.73
2024-11-25,Monitor,North,132.43,13,79.46
2024-11-25,Monitor,South,76.73,7,46.04
2024-11-25,Monitor,East,77.7,7,46.62
2024-11-25,Monitor,West,108.66,10,65.19
2024-11-25,Keyboard,North,65.0,6,39.0
2024-11-25,Keyboard,South,48.05,4,28.83
2024-11-25,Keyboard,East,49.18,4,29.51
2024-11-25,Keyboard,West,71.01,7,42.6
2024-11-26,Laptop,North,233.0,23,139.8
2024-11-26,Laptop,South,211.15,21,126.69
2024-11-26,Laptop,East,286.26,28,171.75
2024-11-26,Laptop,West,245.51,24,147.3
2024-11-26,Desktop,North,207.96,20,124.77
2024-11-26,Desktop,South,122.72,12,73.63
2024-11-26,Desktop,East,172.06,17,103.24
2024-11-26,Desktop,West,178.87,17,107.32
2024-11-26,Tablet,North,150.65,15,90.39
2024-11-26,Tablet,South,129.04,12,77.42
2024-11-26,Tablet,East,167.18,16,100.31
2024-11-26,Tablet,West,157.04,15,94.22
2024-11-26,Monitor,North,94.11,9,56.47
2024-11-26,Monitor,South,107.55,10,64.53
2024-11-26,Monitor,East,112.59,11,67.55
2024-11-26,Monitor,West,93.12,9,55.87
2024-11-26,Keyboard,North,79.66,7,47.8
2024-11-26,Keyboard,South,68.36,6,41.02
2024-11-26,Keyboard,East,52.17,5,31.3
2024-11-26,Keyboard,West,56.52,5,33.91
2024-11-27,Laptop,North,195.08,19,117.05
2024-11-27,Laptop,South,215.73,21,129.44
2024-11-27,Laptop,East,269.37,26,161.62
2024-11-27,Laptop,West,232.74,23,139.65
2024-11-27,Desktop,North,192.86,19,115.71
2024-11-27,Desktop,South,116.39,11,69.84
2024-11-27,Desktop,East,202.23,20,121.34
2024-11-27,Desktop,West,208.19,20,124.91
2024-11-27,Tablet,North,155.66,15,93.39
2024-11-27,Tablet,South,133.45,13,80.07
2024-11-27,Tablet,East,123.34,12,74.0
2024-11-27,Tablet,West,148.58,14,89.15
2024-11-27,Monitor,North,106.62,10,63.97
2024-11-27,Monitor,South,75.98,7,45.59
2024-11-27,Monitor,East,92.89,9,55.73
2024-11-27,Monitor,West,88.84,8,53.31
2024-11-27,Keyboard,North,73.62,7,44.17
2024-11-27,Keyboard,South,43.77,4,26.26
2024-11-27,Keyboard,East,61.05,6,36.63
2024-11-27,Keyboard,West,58.17,5,34.9
2024-11-28,Laptop,North,242.43,24,145.46
2024-11-28,Laptop,South,260.01,26,156.0
2024-11-28,Laptop,East,230.33,23,138.2
2024-11-28,Laptop,West,214.91,21,128.95
2024-11-28,Desktop,North,185.08,18,111.05
2024-11-28,Desktop,South,195.04,19,117.02
2024-11-28,Desktop,East,207.56,20,124.53
2024-11-28,Desktop,West,155.17,15,93.1
2024-11-28,Tablet,North,193.09,19,115.85
2024-11-28,Tablet,South,130.15,13,78.09
2024-11-28,Tablet,East,160.19,16,96.11
